               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 482,            0.016164,            0.011742,           0.0014236,             0.95811,             0.93899,             0.95868,             0.83066,            0.014429,            0.010345,          0.00091407,           0.0020635,           0.0020635,           0.0020635
                 483,            0.016706,            0.011769,           0.0016487,             0.97334,             0.92832,             0.96259,             0.83066,            0.014392,            0.010389,          0.00091642,            0.002047,            0.002047,            0.002047
                 484,            0.016848,            0.011682,           0.0016803,             0.96484,             0.93622,              0.9621,             0.83107,            0.014346,            0.010439,          0.00092002,           0.0020305,           0.0020305,           0.0020305
                 485,              0.0161,            0.011404,           0.0015704,               0.971,             0.93142,             0.95839,             0.82862,            0.014406,            0.010395,           0.0009346,            0.002014,            0.002014,            0.002014
                 486,            0.016024,            0.011691,           0.0014818,             0.95294,              0.9492,             0.95857,             0.83127,            0.014535,            0.010595,          0.00096754,           0.0019975,           0.0019975,           0.0019975
                 487,            0.016369,            0.011952,           0.0015086,             0.96117,             0.94102,             0.95841,             0.83238,            0.014533,            0.010647,          0.00096115,            0.001981,            0.001981,            0.001981
                 488,            0.016124,            0.011485,           0.0015814,             0.96647,             0.93406,             0.95762,             0.82903,            0.014534,            0.010729,          0.00096679,           0.0019645,           0.0019645,           0.0019645
                 489,            0.016113,            0.012298,           0.0015423,             0.96486,             0.93385,             0.96025,             0.82832,            0.014496,             0.01075,          0.00096292,            0.001948,            0.001948,            0.001948
                 490,            0.016835,             0.01221,           0.0017007,             0.96289,             0.93536,             0.95723,              0.8258,            0.014393,            0.010698,          0.00094442,           0.0019315,           0.0019315,           0.0019315
                 491,            0.015733,            0.011545,           0.0014027,             0.96291,             0.93528,             0.96123,             0.83337,            0.014324,            0.010451,          0.00094735,            0.001915,            0.001915,            0.001915
                 492,            0.015978,            0.011167,           0.0014553,             0.96093,             0.93408,             0.96142,             0.83366,            0.014258,              0.0102,          0.00095364,           0.0018985,           0.0018985,           0.0018985
                 493,            0.016957,            0.011888,           0.0017298,             0.95822,             0.94286,             0.96118,             0.83281,            0.014203,            0.010255,          0.00093238,            0.001882,            0.001882,            0.001882
                 494,            0.015864,            0.010775,           0.0014339,             0.95645,             0.94852,              0.9626,             0.83102,            0.014302,            0.010347,          0.00091713,           0.0018655,           0.0018655,           0.0018655
                 495,            0.015636,            0.010644,           0.0014373,             0.95958,             0.94599,             0.96214,             0.82998,             0.01447,            0.010365,          0.00091762,            0.001849,            0.001849,            0.001849
                 496,            0.015927,            0.011123,             0.00143,             0.96066,              0.9436,             0.96218,             0.83124,            0.014542,            0.010453,          0.00092233,           0.0018325,           0.0018325,           0.0018325
                 497,            0.015838,            0.011581,           0.0014382,              0.9685,             0.93076,             0.96209,             0.83281,            0.014523,            0.010445,          0.00092293,            0.001816,            0.001816,            0.001816
                 498,            0.016187,            0.010771,            0.001492,             0.95593,              0.9501,             0.96226,             0.83136,            0.014465,            0.010409,          0.00091706,           0.0017995,           0.0017995,           0.0017995
                 499,             0.01591,            0.011131,           0.0015756,             0.95602,             0.94536,              0.9621,             0.83109,            0.014421,            0.010387,          0.00091027,            0.001783,            0.001783,            0.001783
                 500,            0.015357,             0.01067,           0.0013202,             0.95621,             0.93944,             0.96064,             0.83117,            0.014412,            0.010461,          0.00090908,           0.0017665,           0.0017665,           0.0017665
                 501,            0.016076,            0.011604,           0.0015026,             0.95865,             0.94371,             0.96253,             0.83233,            0.014321,            0.010411,          0.00091782,             0.00175,             0.00175,             0.00175
                 502,            0.016255,            0.011487,           0.0014868,             0.95028,             0.94675,             0.96054,             0.83203,            0.014354,            0.010441,          0.00092183,           0.0017335,           0.0017335,           0.0017335
                 503,            0.015998,            0.011714,           0.0014628,             0.95067,             0.95259,             0.96298,             0.83344,            0.014421,            0.010486,          0.00094073,            0.001717,            0.001717,            0.001717
                 504,            0.016375,            0.011011,           0.0016124,             0.95253,             0.95406,             0.96333,             0.82999,            0.014413,            0.010555,          0.00094287,           0.0017005,           0.0017005,           0.0017005
                 505,            0.015975,            0.011237,           0.0014624,             0.95581,             0.95283,             0.96385,             0.83285,            0.014388,            0.010519,          0.00095167,            0.001684,            0.001684,            0.001684
                 506,            0.015719,            0.010746,           0.0015218,             0.95615,             0.95138,             0.96308,             0.83507,            0.014336,            0.010512,          0.00093545,           0.0016675,           0.0016675,           0.0016675
                 507,            0.016549,            0.011269,            0.001604,              0.9571,             0.94976,             0.96393,             0.83313,            0.014334,            0.010584,          0.00091177,            0.001651,            0.001651,            0.001651
                 508,            0.015433,            0.011103,           0.0013722,             0.95842,             0.94579,             0.96426,             0.83148,            0.014304,            0.010683,          0.00089793,           0.0016345,           0.0016345,           0.0016345
                 509,            0.015995,            0.011893,           0.0014637,             0.95119,             0.94628,             0.96218,             0.83304,             0.01426,            0.010593,          0.00087882,            0.001618,            0.001618,            0.001618
                 510,            0.016546,             0.01208,           0.0015948,             0.95657,             0.95039,             0.96403,             0.83349,            0.014273,            0.010414,          0.00088496,           0.0016015,           0.0016015,           0.0016015
                 511,            0.015956,            0.012025,           0.0014627,             0.96027,             0.95039,             0.96414,             0.83139,            0.014279,            0.010375,          0.00089241,            0.001585,            0.001585,            0.001585
                 512,            0.015828,            0.011495,           0.0015248,             0.95737,             0.94823,             0.96396,             0.82995,             0.01427,            0.010247,          0.00089699,           0.0015685,           0.0015685,           0.0015685
                 513,            0.016144,            0.011144,           0.0016251,              0.9602,             0.93997,              0.9638,             0.83208,            0.014234,            0.010167,           0.0009034,            0.001552,            0.001552,            0.001552
                 514,            0.016089,            0.012663,           0.0015003,             0.95848,             0.94241,             0.96383,             0.83185,            0.014265,             0.01017,           0.0009018,           0.0015355,           0.0015355,           0.0015355
                 515,            0.015528,             0.01098,           0.0014766,              0.9605,             0.94617,             0.96365,             0.83341,             0.01432,            0.010226,          0.00090943,            0.001519,            0.001519,            0.001519
                 516,            0.015124,              0.0114,           0.0013056,             0.95958,             0.94558,             0.96324,             0.83499,            0.014418,            0.010512,          0.00092661,           0.0015025,           0.0015025,           0.0015025
                 517,              0.0167,            0.011425,           0.0016884,             0.96094,             0.94248,             0.96311,             0.83488,            0.014393,            0.010488,          0.00092873,            0.001486,            0.001486,            0.001486
                 518,            0.015676,            0.011034,           0.0014613,             0.95511,             0.94486,             0.96322,             0.83556,            0.014331,            0.010368,          0.00094119,           0.0014695,           0.0014695,           0.0014695
                 519,            0.016059,             0.01205,            0.001443,             0.95483,             0.94928,              0.9638,             0.83773,             0.01434,            0.010388,          0.00094762,            0.001453,            0.001453,            0.001453
                 520,            0.015896,            0.011745,           0.0014959,             0.94853,             0.94946,             0.96343,             0.83732,            0.014326,             0.01058,          0.00094221,           0.0014365,           0.0014365,           0.0014365
                 521,            0.015698,               0.012,           0.0015203,             0.94899,             0.94523,             0.96221,             0.83485,            0.014356,            0.010511,          0.00093775,             0.00142,             0.00142,             0.00142
                 522,            0.015303,            0.010736,            0.001509,             0.95428,             0.94494,              0.9626,             0.83382,             0.01437,            0.010435,           0.0009191,           0.0014035,           0.0014035,           0.0014035
                 523,            0.015879,            0.011232,           0.0015508,             0.95489,             0.94114,             0.96196,             0.83492,            0.014323,            0.010413,          0.00090002,            0.001387,            0.001387,            0.001387
                 524,            0.015277,            0.010569,           0.0013652,             0.94858,             0.95309,             0.96353,             0.83495,            0.014269,             0.01041,          0.00089339,           0.0013705,           0.0013705,           0.0013705
                 525,            0.015912,            0.011226,           0.0015472,             0.95737,             0.94148,             0.95908,             0.83483,            0.014228,            0.010317,          0.00090142,            0.001354,            0.001354,            0.001354
                 526,            0.015394,            0.011058,           0.0014336,             0.95368,             0.94509,             0.95855,             0.83449,            0.014305,             0.01025,          0.00093521,           0.0013375,           0.0013375,           0.0013375
                 527,            0.016311,            0.010572,            0.001709,             0.96471,             0.93963,             0.95948,             0.83327,            0.014311,            0.010398,           0.0009558,            0.001321,            0.001321,            0.001321
                 528,            0.015713,            0.011296,           0.0015039,             0.96603,             0.93788,             0.96188,             0.83334,            0.014316,            0.010488,          0.00096105,           0.0013045,           0.0013045,           0.0013045
                 529,            0.016358,            0.011313,           0.0016344,             0.96261,             0.93799,             0.96009,               0.835,            0.014287,            0.010483,          0.00095725,            0.001288,            0.001288,            0.001288
                 530,            0.015232,            0.010761,           0.0013397,             0.96522,             0.94213,             0.96517,             0.83639,            0.014275,            0.010512,          0.00095272,           0.0012715,           0.0012715,           0.0012715
                 531,            0.015288,            0.011154,           0.0013771,             0.96304,             0.94107,             0.96475,             0.83674,             0.01424,            0.010556,          0.00094299,            0.001255,            0.001255,            0.001255
                 532,            0.015351,             0.01099,           0.0014277,             0.96433,             0.93589,             0.96093,             0.83662,            0.014244,            0.010644,          0.00093653,           0.0012385,           0.0012385,           0.0012385
                 533,            0.015779,            0.011553,           0.0015412,             0.96451,             0.93561,             0.95997,             0.83598,            0.014203,            0.010669,          0.00091432,            0.001222,            0.001222,            0.001222
                 534,            0.015684,            0.011309,           0.0015936,             0.96195,             0.94586,             0.96472,             0.83757,            0.014145,             0.01039,          0.00088969,           0.0012055,           0.0012055,           0.0012055
                 535,            0.016174,            0.011506,            0.001661,             0.96748,             0.94626,             0.96485,             0.83557,            0.014168,            0.010267,          0.00087004,            0.001189,            0.001189,            0.001189
                 536,            0.016572,            0.011054,           0.0016582,             0.96482,             0.94892,             0.95996,             0.83486,            0.014256,            0.010348,           0.0008596,           0.0011725,           0.0011725,           0.0011725
                 537,             0.01542,            0.010402,           0.0014764,             0.96138,             0.94835,             0.95906,             0.83396,             0.01428,            0.010458,          0.00085342,            0.001156,            0.001156,            0.001156
                 538,            0.015736,            0.012013,           0.0014767,             0.96582,             0.95161,             0.96101,             0.83601,            0.014248,            0.010436,          0.00085502,           0.0011395,           0.0011395,           0.0011395
                 539,            0.015921,             0.01114,           0.0014944,             0.96773,              0.9496,             0.96126,             0.83639,            0.014209,            0.010427,          0.00085492,            0.001123,            0.001123,            0.001123
                 540,            0.015616,            0.011571,           0.0014853,             0.96658,             0.94891,             0.96475,             0.83657,            0.014206,            0.010344,           0.0008553,           0.0011065,           0.0011065,           0.0011065
                 541,            0.015289,            0.011351,           0.0014221,             0.96737,             0.94823,             0.96427,             0.83621,            0.014166,            0.010475,          0.00085338,             0.00109,             0.00109,             0.00109
                 542,            0.015145,            0.011068,           0.0013986,             0.96362,             0.94629,             0.96373,             0.83662,            0.014176,            0.010343,            0.000857,           0.0010735,           0.0010735,           0.0010735
                 543,            0.015461,            0.011626,           0.0014784,             0.96305,             0.94431,             0.96319,             0.83547,            0.014165,            0.010308,          0.00085939,            0.001057,            0.001057,            0.001057
                 544,            0.015655,            0.010844,            0.001437,             0.96521,             0.94128,             0.96237,             0.83534,            0.014139,            0.010373,          0.00085803,           0.0010405,           0.0010405,           0.0010405
                 545,            0.015776,            0.011638,           0.0014773,              0.9669,             0.94177,             0.96256,             0.83532,            0.014129,             0.01045,          0.00085791,            0.001024,            0.001024,            0.001024
                 546,            0.015186,            0.010918,            0.001482,             0.96864,             0.94284,             0.96395,             0.83591,            0.014106,            0.010389,          0.00086553,           0.0010075,           0.0010075,           0.0010075
                 547,            0.015724,            0.010981,           0.0014756,             0.96758,             0.94174,             0.96412,             0.83718,            0.014087,             0.01035,          0.00086415,            0.000991,            0.000991,            0.000991
                 548,            0.015078,            0.011797,           0.0014508,             0.97019,             0.93565,             0.96335,             0.83621,            0.014074,            0.010224,          0.00085996,           0.0009745,           0.0009745,           0.0009745
                 549,            0.015448,            0.011686,           0.0014211,             0.96798,             0.94107,             0.96329,             0.83405,            0.014105,            0.010182,          0.00085935,            0.000958,            0.000958,            0.000958
                 550,            0.015733,            0.011086,           0.0015237,             0.95945,             0.94918,             0.96296,             0.83537,            0.014108,            0.010147,          0.00085394,           0.0009415,           0.0009415,           0.0009415
                 551,            0.015924,            0.011185,           0.0015118,             0.95494,             0.94866,             0.96292,             0.83576,            0.014081,            0.010257,           0.0008493,            0.000925,            0.000925,            0.000925
                 552,             0.01494,            0.010455,           0.0013801,             0.95433,             0.94823,             0.96295,             0.83501,            0.014084,             0.01033,          0.00084968,           0.0009085,           0.0009085,           0.0009085
                 553,            0.016086,            0.010422,           0.0015921,             0.95719,             0.94823,             0.96269,             0.83454,            0.014126,            0.010394,          0.00085034,            0.000892,            0.000892,            0.000892
                 554,            0.015552,            0.011867,           0.0015043,             0.96026,             0.94608,             0.96406,             0.83675,            0.014095,            0.010325,          0.00084731,           0.0008755,           0.0008755,           0.0008755
                 555,            0.015169,            0.011015,           0.0014918,             0.96459,             0.94371,              0.9642,             0.83771,            0.014078,            0.010343,          0.00084401,            0.000859,            0.000859,            0.000859
                 556,            0.014832,            0.011304,           0.0014542,             0.95966,             0.94823,             0.96309,             0.83977,            0.014095,            0.010484,          0.00084528,           0.0008425,           0.0008425,           0.0008425
                 557,            0.014986,            0.010747,            0.001467,             0.95905,             0.94777,             0.96447,             0.83907,            0.014099,             0.01041,          0.00084793,            0.000826,            0.000826,            0.000826
                 558,            0.015006,              0.0107,           0.0013787,             0.96234,             0.94373,             0.96365,             0.83916,            0.014098,            0.010312,          0.00084528,           0.0008095,           0.0008095,           0.0008095
                 559,            0.015542,            0.010299,           0.0014736,             0.95963,             0.94686,             0.96379,             0.83974,            0.014095,            0.010263,          0.00083534,            0.000793,            0.000793,            0.000793
                 560,            0.015729,             0.01131,           0.0015741,             0.96494,              0.9458,             0.96427,             0.84096,            0.014061,             0.01018,           0.0008328,           0.0007765,           0.0007765,           0.0007765
                 561,            0.015328,            0.010608,           0.0014337,             0.96844,             0.94149,             0.96481,             0.84088,            0.014047,            0.010204,          0.00083288,             0.00076,             0.00076,             0.00076
                 562,            0.015612,            0.011311,           0.0014934,             0.96549,             0.94274,              0.9642,             0.83827,            0.014068,            0.010186,          0.00083859,           0.0007435,           0.0007435,           0.0007435
                 563,            0.015564,            0.011324,           0.0014112,             0.96525,             0.94363,              0.9642,             0.83855,            0.014038,            0.010194,          0.00083897,            0.000727,            0.000727,            0.000727
                 564,            0.015548,            0.010778,           0.0015054,              0.9667,             0.94241,             0.96396,             0.83616,            0.014035,            0.010228,          0.00084144,           0.0007105,           0.0007105,           0.0007105
                 565,            0.015243,            0.010462,           0.0014168,             0.96763,             0.94241,              0.9641,             0.83649,            0.014057,            0.010195,          0.00084458,            0.000694,            0.000694,            0.000694
                 566,            0.015382,            0.011524,           0.0014695,             0.96837,             0.94241,             0.96388,             0.83646,            0.014092,             0.01011,            0.000848,           0.0006775,           0.0006775,           0.0006775
                 567,             0.01558,             0.01095,           0.0014812,             0.96675,             0.94146,             0.96361,             0.83711,            0.014078,            0.010228,          0.00084833,            0.000661,            0.000661,            0.000661
                 568,            0.015344,            0.012048,           0.0014959,             0.96605,             0.94363,             0.96466,              0.8366,            0.014073,            0.010263,          0.00084039,           0.0006445,           0.0006445,           0.0006445
                 569,            0.015765,            0.012426,           0.0016325,              0.9662,              0.9452,             0.96344,             0.83722,            0.014089,            0.010286,          0.00083711,            0.000628,            0.000628,            0.000628
                 570,            0.015285,            0.010818,           0.0014797,             0.96774,             0.94622,             0.96365,             0.83716,            0.014082,            0.010318,           0.0008337,           0.0006115,           0.0006115,           0.0006115
                 571,            0.015483,            0.011023,           0.0015429,             0.96776,             0.94689,             0.96464,             0.83753,            0.014071,            0.010263,          0.00083263,            0.000595,            0.000595,            0.000595
                 572,            0.014871,            0.010369,           0.0014085,              0.9666,             0.94764,              0.9644,             0.83546,            0.014051,            0.010245,          0.00083297,           0.0005785,           0.0005785,           0.0005785
                 573,            0.014711,            0.010922,           0.0013886,             0.96532,             0.94414,             0.96312,              0.8371,            0.014034,            0.010312,          0.00083128,            0.000562,            0.000562,            0.000562
                 574,            0.014646,            0.010752,           0.0013948,             0.96534,             0.94729,             0.96387,             0.83831,            0.014028,            0.010358,           0.0008271,           0.0005455,           0.0005455,           0.0005455
                 575,             0.01613,            0.011239,           0.0016901,             0.96567,             0.94486,             0.96383,             0.83447,            0.014017,            0.010329,          0.00082756,            0.000529,            0.000529,            0.000529
                 576,            0.015435,            0.010572,           0.0015941,             0.96652,             0.94267,             0.96376,             0.83613,            0.014051,            0.010333,          0.00083157,           0.0005125,           0.0005125,           0.0005125
                 577,            0.015612,            0.010878,           0.0015599,             0.96583,             0.94802,             0.96385,             0.83482,            0.014066,            0.010296,          0.00083715,            0.000496,            0.000496,            0.000496
                 578,            0.015337,            0.010674,           0.0014914,             0.96498,             0.94848,             0.96385,             0.83575,            0.014046,            0.010231,          0.00083748,           0.0004795,           0.0004795,           0.0004795
                 579,            0.014929,            0.010556,            0.001384,             0.96529,             0.95079,             0.96386,             0.83531,            0.014021,            0.010198,          0.00083458,            0.000463,            0.000463,            0.000463
                 580,            0.015422,            0.010486,           0.0014885,              0.9674,             0.94872,              0.9639,             0.83467,            0.014027,            0.010202,          0.00083429,           0.0004465,           0.0004465,           0.0004465
                 581,            0.015283,            0.011199,           0.0014136,             0.96677,             0.94678,             0.96295,             0.83851,            0.014037,            0.010225,          0.00083605,             0.00043,             0.00043,             0.00043
                 582,            0.015375,            0.010186,           0.0015426,             0.96584,             0.94579,             0.96183,             0.83756,             0.01404,            0.010277,          0.00083894,           0.0004135,           0.0004135,           0.0004135
                 583,            0.015255,            0.010734,           0.0015149,             0.96622,             0.94579,             0.96271,             0.83567,            0.013984,            0.010214,          0.00083911,            0.000397,            0.000397,            0.000397
                 584,            0.015033,             0.01024,            0.001552,             0.96833,              0.9445,             0.96268,             0.83439,            0.013978,            0.010222,          0.00084095,           0.0003805,           0.0003805,           0.0003805
                 585,             0.01541,            0.010897,           0.0014665,             0.96731,               0.945,             0.96233,              0.8356,            0.013993,            0.010249,           0.0008422,            0.000364,            0.000364,            0.000364
                 586,            0.015681,            0.010543,           0.0016842,             0.96598,             0.94591,             0.96218,             0.83449,            0.013986,            0.010219,          0.00084378,           0.0003475,           0.0003475,           0.0003475
                 587,            0.015311,            0.010839,           0.0014967,             0.96632,             0.94579,             0.96172,             0.83454,            0.013986,            0.010228,          0.00084604,            0.000331,            0.000331,            0.000331
                 588,            0.015064,            0.010904,           0.0014467,             0.96663,             0.94542,             0.96168,              0.8368,            0.013974,            0.010213,          0.00084598,           0.0003145,           0.0003145,           0.0003145
                 589,            0.014767,            0.010901,            0.001365,             0.96751,             0.94641,             0.96227,             0.83818,            0.013979,            0.010205,          0.00084791,            0.000298,            0.000298,            0.000298
                 590,            0.015184,            0.010145,             0.00153,             0.96534,             0.94707,             0.96246,             0.83727,            0.013955,            0.010183,           0.0008512,           0.0002815,           0.0002815,           0.0002815
                 591,             0.01536,            0.010421,           0.0014911,             0.96541,             0.94701,              0.9622,             0.83804,            0.013937,            0.010168,          0.00085181,            0.000265,            0.000265,            0.000265
                 592,            0.015578,            0.011101,            0.001609,             0.96488,             0.94752,             0.96242,             0.83834,            0.013931,            0.010141,          0.00084982,           0.0002485,           0.0002485,           0.0002485
                 593,            0.014889,            0.010346,           0.0014582,             0.96488,              0.9474,             0.96262,             0.83773,            0.013954,            0.010148,          0.00084995,            0.000232,            0.000232,            0.000232
                 594,            0.015257,            0.010367,           0.0013892,             0.96581,             0.94701,             0.96313,             0.83801,            0.013967,             0.01016,          0.00084869,           0.0002155,           0.0002155,           0.0002155
                 595,            0.014856,            0.010317,           0.0015056,             0.96628,             0.94313,               0.963,             0.83695,            0.013979,            0.010164,          0.00085346,            0.000199,            0.000199,            0.000199
                 596,            0.014987,            0.010338,           0.0015077,             0.96513,             0.94116,             0.96211,             0.83605,            0.014027,            0.010248,          0.00085522,           0.0001825,           0.0001825,           0.0001825
                 597,            0.014844,            0.010897,           0.0013913,              0.9645,             0.94471,             0.96209,             0.83621,            0.014046,            0.010269,          0.00085411,            0.000166,            0.000166,            0.000166
                 598,             0.01545,            0.010358,           0.0015781,             0.96403,              0.9455,             0.96156,             0.83666,            0.014026,            0.010282,          0.00085466,           0.0001495,           0.0001495,           0.0001495
                 599,            0.015663,            0.010904,           0.0016087,             0.96396,             0.94398,             0.96176,             0.83599,            0.014024,             0.01028,          0.00085659,            0.000133,            0.000133,            0.000133
